,datetime,T,Po,P,Pa,U,Ff,ff10,VV,Td
9929,2017-02-17 19:00:00,24.3,755.7,759.7,-0.2,759.7,9.0,10.0,20.0,17.1
9930,2017-02-17 20:00:00,21.0,756.0,760.0,0.3,760.0,7.0,8.0,20.0,17.1
9931,2017-02-17 21:00:00,21.0,756.0,760.0,0.3,760.0,7.0,8.0,20.0,17.1
9932,2017-02-17 22:00:00,21.0,756.0,760.0,0.3,760.0,7.0,8.0,20.0,17.1
9933,2017-02-17 23:00:00,19.6,756.7,760.8,0.7,760.8,6.0,7.0,20.0,16.6
9934,2017-02-18 00:00:00,19.6,756.7,760.8,0.7,760.8,6.0,7.0,20.0,16.6
9935,2017-02-18 01:00:00,19.6,756.7,760.8,0.7,760.8,6.0,7.0,20.0,16.6
9936,2017-02-18 02:00:00,19.6,756.6,760.7,-0.1,760.7,5.0,6.0,20.0,15.1
9937,2017-02-18 03:00:00,19.6,756.6,760.7,-0.1,760.7,5.0,6.0,20.0,15.1
9938,2017-02-18 04:00:00,19.6,756.6,760.7,-0.1,760.7,5.0,6.0,20.0,15.1
9939,2017-02-18 05:00:00,18.9,756.7,760.8,0.1,760.8,3.0,4.0,20.0,13.3
9940,2017-02-18 06:00:00,18.9,756.7,760.8,0.1,760.8,3.0,4.0,20.0,13.3
9941,2017-02-18 07:00:00,18.9,756.7,760.8,0.1,760.8,3.0,4.0,20.0,13.3
9942,2017-02-18 08:00:00,19.9,758.3,762.4,1.6,762.4,3.0,4.0,25.0,13.1
9943,2017-02-18 09:00:00,19.9,758.3,762.4,1.6,762.4,3.0,4.0,25.0,13.1
9944,2017-02-18 10:00:00,19.9,758.3,762.4,1.6,762.4,3.0,4.0,25.0,13.1
9945,2017-02-18 11:00:00,23.2,759.5,763.6,1.2,763.6,4.0,5.0,25.0,12.4
9946,2017-02-18 12:00:00,23.2,759.5,763.6,1.2,763.6,4.0,5.0,25.0,12.4
9947,2017-02-18 13:00:00,23.2,759.5,763.6,1.2,763.6,4.0,5.0,25.0,12.4
9948,2017-02-18 14:00:00,25.3,759.9,763.9,0.4,763.9,6.0,10.0,30.0,14.3
9949,2017-02-18 15:00:00,25.3,759.9,763.9,0.4,763.9,6.0,10.0,30.0,14.3
9950,2017-02-18 16:00:00,25.3,759.9,763.9,0.4,763.9,6.0,10.0,30.0,14.3
9951,2017-02-18 17:00:00,20.4,760.3,764.4,0.4,764.4,10.0,15.0,10.0,14.1
9952,2017-02-18 18:00:00,20.4,760.3,764.4,0.4,764.4,10.0,15.0,10.0,14.1
9953,2017-02-18 19:00:00,20.4,760.3,764.4,0.4,764.4,10.0,15.0,10.0,14.1
9954,2017-02-18 20:00:00,18.8,761.5,765.6,1.2,765.6,10.0,13.0,20.0,10.3
9955,2017-02-18 21:00:00,18.8,761.5,765.6,1.2,765.6,10.0,13.0,20.0,10.3
9956,2017-02-18 22:00:00,18.8,761.5,765.6,1.2,765.6,10.0,13.0,20.0,10.3
9957,2017-02-18 23:00:00,18.0,761.8,766.0,0.3,766.0,11.0,13.0,25.0,10.3
9958,2017-02-19 00:00:00,18.0,761.8,766.0,0.3,766.0,11.0,13.0,25.0,10.3
9959,2017-02-19 01:00:00,18.0,761.8,766.0,0.3,766.0,11.0,13.0,25.0,10.3
9960,2017-02-19 02:00:00,18.2,761.8,766.0,0.0,766.0,8.0,12.0,25.0,10.5
9961,2017-02-19 03:00:00,18.2,761.8,766.0,0.0,766.0,8.0,12.0,25.0,10.5
9962,2017-02-19 04:00:00,18.2,761.8,766.0,0.0,766.0,8.0,12.0,25.0,10.5
9963,2017-02-19 05:00:00,18.0,761.1,765.2,-0.7,765.2,8.0,13.0,25.0,9.8
9964,2017-02-19 06:00:00,18.0,761.1,765.2,-0.7,765.2,8.0,13.0,25.0,9.8
9965,2017-02-19 07:00:00,18.0,761.1,765.2,-0.7,765.2,8.0,13.0,25.0,9.8
9966,2017-02-19 08:00:00,20.0,761.2,765.2,0.1,765.2,12.0,14.0,20.0,10.4
9967,2017-02-19 09:00:00,20.0,761.2,765.2,0.1,765.2,12.0,14.0,20.0,10.4
9968,2017-02-19 10:00:00,20.0,761.2,765.2,0.1,765.2,12.0,14.0,20.0,10.4
9969,2017-02-19 11:00:00,24.3,761.1,765.1,-0.1,765.1,14.0,17.0,20.0,10.7
9970,2017-02-19 12:00:00,24.3,761.1,765.1,-0.1,765.1,14.0,17.0,20.0,10.7
9971,2017-02-19 13:00:00,24.3,761.1,765.1,-0.1,765.1,14.0,17.0,20.0,10.7
9972,2017-02-19 14:00:00,23.8,760.6,764.5,-0.5,764.5,15.0,20.0,20.0,12.1
9973,2017-02-19 15:00:00,23.8,760.6,764.5,-0.5,764.5,15.0,20.0,20.0,12.1
9974,2017-02-19 16:00:00,23.8,760.6,764.5,-0.5,764.5,15.0,20.0,20.0,12.1
9975,2017-02-19 17:00:00,21.9,759.9,764.0,-0.7,764.0,14.0,7.279950495049505,25.0,11.5
9976,2017-02-19 18:00:00,21.9,759.9,764.0,-0.7,764.0,14.0,7.279950495049505,25.0,11.5
9977,2017-02-19 19:00:00,21.9,759.9,764.0,-0.7,764.0,14.0,7.279950495049505,25.0,11.5
9978,2017-02-19 20:00:00,19.7,759.7,763.9,-0.2,763.9,11.0,16.0,20.0,11.1
9979,2017-02-19 21:00:00,19.7,759.7,763.9,-0.2,763.9,11.0,16.0,20.0,11.1
9980,2017-02-19 22:00:00,19.7,759.7,763.9,-0.2,763.9,11.0,16.0,20.0,11.1
9981,2017-02-19 23:00:00,18.9,760.0,764.1,0.3,764.1,13.0,19.0,20.0,11.4
9982,2017-02-20 00:00:00,18.9,760.0,764.1,0.3,764.1,13.0,19.0,20.0,11.4
9983,2017-02-20 01:00:00,18.9,760.0,764.1,0.3,764.1,13.0,19.0,20.0,11.4
9984,2017-02-20 02:00:00,18.6,759.0,763.0,-1.0,763.0,10.0,13.0,20.0,11.4
9985,2017-02-20 03:00:00,18.6,759.0,763.0,-1.0,763.0,10.0,13.0,20.0,11.4
9986,2017-02-20 04:00:00,18.6,759.0,763.0,-1.0,763.0,10.0,13.0,20.0,11.4
9987,2017-02-20 05:00:00,18.0,757.6,761.7,-1.4,761.7,7.0,9.0,20.0,11.6
9988,2017-02-20 06:00:00,18.0,757.6,761.7,-1.4,761.7,7.0,9.0,20.0,11.6
9989,2017-02-20 07:00:00,18.0,757.6,761.7,-1.4,761.7,7.0,9.0,20.0,11.6
9990,2017-02-20 08:00:00,19.8,758.2,762.3,0.6,762.3,3.0,6.0,30.0,12.1
9991,2017-02-20 09:00:00,19.8,758.2,762.3,0.6,762.3,3.0,6.0,30.0,12.1
9992,2017-02-20 10:00:00,19.8,758.2,762.3,0.6,762.3,3.0,6.0,30.0,12.1
9993,2017-02-20 11:00:00,26.8,757.9,761.8,-0.3,761.8,5.0,7.0,40.0,12.3
9994,2017-02-20 12:00:00,26.8,757.9,761.8,-0.3,761.8,5.0,7.0,40.0,12.3
9995,2017-02-20 13:00:00,26.8,757.9,761.8,-0.3,761.8,5.0,7.0,40.0,12.3
9996,2017-02-20 14:00:00,31.2,756.1,760.0,-1.8,760.0,10.0,11.0,40.0,13.2
9997,2017-02-20 15:00:00,31.2,756.1,760.0,-1.8,760.0,10.0,11.0,40.0,13.2
9998,2017-02-20 16:00:00,31.2,756.1,760.0,-1.8,760.0,10.0,11.0,40.0,13.2
9999,2017-02-20 17:00:00,27.1,755.3,759.3,-0.8,759.3,11.0,13.0,20.0,14.9
10000,2017-02-20 18:00:00,27.1,755.3,759.3,-0.8,759.3,11.0,13.0,20.0,14.9
10001,2017-02-20 19:00:00,27.1,755.3,759.3,-0.8,759.3,11.0,13.0,20.0,14.9
10002,2017-02-20 20:00:00,23.5,755.5,759.4,0.2,759.4,9.0,13.0,30.0,13.5
10003,2017-02-20 21:00:00,23.5,755.5,759.4,0.2,759.4,9.0,13.0,30.0,13.5
10004,2017-02-20 22:00:00,23.5,755.5,759.4,0.2,759.4,9.0,13.0,30.0,13.5
10005,2017-02-20 23:00:00,20.5,756.1,760.1,0.6,760.1,5.0,10.0,20.0,13.3
10006,2017-02-21 00:00:00,20.5,756.1,760.1,0.6,760.1,5.0,10.0,20.0,13.3
10007,2017-02-21 01:00:00,20.5,756.1,760.1,0.6,760.1,5.0,10.0,20.0,13.3
10008,2017-02-21 02:00:00,20.0,755.6,759.7,-0.5,759.7,6.0,7.0,20.0,11.2
10009,2017-02-21 03:00:00,20.0,755.6,759.7,-0.5,759.7,6.0,7.0,20.0,11.2
10010,2017-02-21 04:00:00,20.0,755.6,759.7,-0.5,759.7,6.0,7.0,20.0,11.2
10011,2017-02-21 05:00:00,18.9,754.6,758.6,-1.0,758.6,2.0,3.0,20.0,11.5
10012,2017-02-21 06:00:00,18.9,754.6,758.6,-1.0,758.6,2.0,3.0,20.0,11.5
10013,2017-02-21 07:00:00,18.9,754.6,758.6,-1.0,758.6,2.0,3.0,20.0,11.5
10014,2017-02-21 08:00:00,21.0,755.2,759.3,0.6,759.3,4.0,6.0,20.0,13.0
10015,2017-02-21 09:00:00,21.0,755.2,759.3,0.6,759.3,4.0,6.0,20.0,13.0
10016,2017-02-21 10:00:00,21.0,755.2,759.3,0.6,759.3,4.0,6.0,20.0,13.0
10017,2017-02-21 11:00:00,29.7,755.5,759.4,0.3,759.4,4.0,7.0,30.0,12.8
10018,2017-02-21 12:00:00,29.7,755.5,759.4,0.3,759.4,4.0,7.0,30.0,12.8
10019,2017-02-21 13:00:00,29.7,755.5,759.4,0.3,759.4,4.0,7.0,30.0,12.8
10020,2017-02-21 14:00:00,31.3,754.8,758.9,-0.7,758.9,10.0,12.0,30.0,11.5
10021,2017-02-21 15:00:00,31.3,754.8,758.9,-0.7,758.9,10.0,12.0,30.0,11.5
10022,2017-02-21 16:00:00,31.3,754.8,758.9,-0.7,758.9,10.0,12.0,30.0,11.5
10023,2017-02-21 17:00:00,28.1,754.5,758.6,-0.3,758.6,9.0,12.0,20.0,15.4
10024,2017-02-21 18:00:00,28.1,754.5,758.6,-0.3,758.6,9.0,12.0,20.0,15.4
10025,2017-02-21 19:00:00,28.1,754.5,758.6,-0.3,758.6,9.0,12.0,20.0,15.4
10026,2017-02-21 20:00:00,23.9,754.8,758.9,0.3,758.9,8.0,10.0,20.0,12.9
10027,2017-02-21 21:00:00,23.9,754.8,758.9,0.3,758.9,8.0,10.0,20.0,12.9
10028,2017-02-21 22:00:00,23.9,754.8,758.9,0.3,758.9,8.0,10.0,20.0,12.9
10029,2017-02-21 23:00:00,21.1,755.6,759.7,0.8,759.7,3.0,6.0,30.0,13.4
10030,2017-02-22 00:00:00,21.1,755.6,759.7,0.8,759.7,3.0,6.0,30.0,13.4
10031,2017-02-22 01:00:00,21.1,755.6,759.7,0.8,759.7,3.0,6.0,30.0,13.4
10032,2017-02-22 02:00:00,20.5,755.4,759.4,-0.2,759.4,3.0,4.0,30.0,12.2
10033,2017-02-22 03:00:00,20.5,755.4,759.4,-0.2,759.4,3.0,4.0,30.0,12.2
10034,2017-02-22 04:00:00,20.5,755.4,759.4,-0.2,759.4,3.0,4.0,30.0,12.2
10035,2017-02-22 05:00:00,19.1,754.8,758.8,-0.6,758.8,4.0,5.0,30.0,13.0
10036,2017-02-22 06:00:00,19.1,754.8,758.8,-0.6,758.8,4.0,5.0,30.0,13.0
10037,2017-02-22 07:00:00,19.1,754.8,758.8,-0.6,758.8,4.0,5.0,30.0,13.0
10038,2017-02-22 08:00:00,19.9,756.0,760.0,1.2,760.0,5.0,8.0,20.0,14.4
10039,2017-02-22 09:00:00,19.9,756.0,760.0,1.2,760.0,5.0,8.0,20.0,14.4
10040,2017-02-22 10:00:00,19.9,756.0,760.0,1.2,760.0,5.0,8.0,20.0,14.4
10041,2017-02-22 11:00:00,27.4,756.7,760.7,0.7,760.7,4.0,7.0,20.0,13.8
10042,2017-02-22 12:00:00,27.4,756.7,760.7,0.7,760.7,4.0,7.0,20.0,13.8
10043,2017-02-22 13:00:00,27.4,756.7,760.7,0.7,760.7,4.0,7.0,20.0,13.8
10044,2017-02-22 14:00:00,30.1,755.8,759.7,-0.9,759.7,7.0,9.0,30.0,14.8
10045,2017-02-22 15:00:00,30.1,755.8,759.7,-0.9,759.7,7.0,9.0,30.0,14.8
10046,2017-02-22 16:00:00,30.1,755.8,759.7,-0.9,759.7,7.0,9.0,30.0,14.8
10047,2017-02-22 17:00:00,28.1,754.6,758.5,-1.2,758.5,7.0,9.0,20.0,15.9
10048,2017-02-22 18:00:00,28.1,754.6,758.5,-1.2,758.5,7.0,9.0,20.0,15.9
10049,2017-02-22 19:00:00,28.1,754.6,758.5,-1.2,758.5,7.0,9.0,20.0,15.9
10050,2017-02-22 20:00:00,25.0,754.6,758.6,0.0,758.6,7.0,10.0,20.0,15.9
10051,2017-02-22 21:00:00,25.0,754.6,758.6,0.0,758.6,7.0,10.0,20.0,15.9
10052,2017-02-22 22:00:00,25.0,754.6,758.6,0.0,758.6,7.0,10.0,20.0,15.9
10053,2017-02-22 23:00:00,22.7,755.4,759.4,0.8,759.4,3.0,5.0,20.0,15.1
10054,2017-02-23 00:00:00,22.7,755.4,759.4,0.8,759.4,3.0,5.0,20.0,15.1
10055,2017-02-23 01:00:00,22.7,755.4,759.4,0.8,759.4,3.0,5.0,20.0,15.1
10056,2017-02-23 02:00:00,21.0,754.9,759.0,-0.5,759.0,5.0,8.0,30.0,14.9
10057,2017-02-23 03:00:00,21.0,754.9,759.0,-0.5,759.0,5.0,8.0,30.0,14.9
10058,2017-02-23 04:00:00,21.0,754.9,759.0,-0.5,759.0,5.0,8.0,30.0,14.9
10059,2017-02-23 05:00:00,19.2,753.8,757.9,-1.1,757.9,3.0,5.0,20.0,14.5
10060,2017-02-23 06:00:00,19.2,753.8,757.9,-1.1,757.9,3.0,5.0,20.0,14.5
10061,2017-02-23 07:00:00,19.2,753.8,757.9,-1.1,757.9,3.0,5.0,20.0,14.5
10062,2017-02-23 08:00:00,21.4,754.5,758.5,0.7,758.5,1.0,2.0,20.0,15.3
10063,2017-02-23 09:00:00,21.4,754.5,758.5,0.7,758.5,1.0,2.0,20.0,15.3
10064,2017-02-23 10:00:00,21.4,754.5,758.5,0.7,758.5,1.0,2.0,20.0,15.3
10065,2017-02-23 11:00:00,30.5,754.3,758.2,-0.2,758.2,2.0,3.0,20.0,14.3
10066,2017-02-23 12:00:00,30.5,754.3,758.2,-0.2,758.2,2.0,3.0,20.0,14.3
10067,2017-02-23 13:00:00,30.5,754.3,758.2,-0.2,758.2,2.0,3.0,20.0,14.3
10068,2017-02-23 14:00:00,34.7,753.4,757.3,-0.9,757.3,5.0,7.0,50.0,14.3
10069,2017-02-23 15:00:00,34.7,753.4,757.3,-0.9,757.3,5.0,7.0,50.0,14.3
10070,2017-02-23 16:00:00,34.7,753.4,757.3,-0.9,757.3,5.0,7.0,50.0,14.3
10071,2017-02-23 17:00:00,32.0,753.1,757.0,-0.3,757.0,5.0,7.0,20.0,15.2
10072,2017-02-23 18:00:00,32.0,753.1,757.0,-0.3,757.0,5.0,7.0,20.0,15.2
10073,2017-02-23 19:00:00,32.0,753.1,757.0,-0.3,757.0,5.0,7.0,20.0,15.2
10074,2017-02-23 20:00:00,23.6,753.0,757.0,-0.1,757.0,3.0,5.0,10.0,15.4
10075,2017-02-23 21:00:00,23.6,753.0,757.0,-0.1,757.0,3.0,5.0,10.0,15.4
10076,2017-02-23 22:00:00,23.6,753.0,757.0,-0.1,757.0,3.0,5.0,10.0,15.4
10077,2017-02-23 23:00:00,20.1,753.2,757.3,0.2,757.3,2.0,3.0,20.0,14.0
10078,2017-02-24 00:00:00,20.1,753.2,757.3,0.2,757.3,2.0,3.0,20.0,14.0
10079,2017-02-24 01:00:00,20.1,753.2,757.3,0.2,757.3,2.0,3.0,20.0,14.0
10080,2017-02-24 02:00:00,20.2,753.1,757.1,-0.1,757.1,5.0,7.0,20.0,13.0
10081,2017-02-24 03:00:00,20.2,753.1,757.1,-0.1,757.1,5.0,7.0,20.0,13.0
10082,2017-02-24 04:00:00,20.2,753.1,757.1,-0.1,757.1,5.0,7.0,20.0,13.0
10083,2017-02-24 05:00:00,16.3,753.2,757.3,0.1,757.3,4.0,5.0,20.0,12.2
10084,2017-02-24 06:00:00,16.3,753.2,757.3,0.1,757.3,4.0,5.0,20.0,12.2
10085,2017-02-24 07:00:00,16.3,753.2,757.3,0.1,757.3,4.0,5.0,20.0,12.2
10086,2017-02-24 08:00:00,17.4,754.8,758.9,1.6,758.9,6.0,9.0,20.0,13.3
10087,2017-02-24 09:00:00,17.4,754.8,758.9,1.6,758.9,6.0,9.0,20.0,13.3
10088,2017-02-24 10:00:00,17.4,754.8,758.9,1.6,758.9,6.0,9.0,20.0,13.3
10089,2017-02-24 11:00:00,21.2,755.3,759.4,0.5,759.4,8.0,10.0,20.0,13.6
10090,2017-02-24 12:00:00,21.2,755.3,759.4,0.5,759.4,8.0,10.0,20.0,13.6
10091,2017-02-24 13:00:00,21.2,755.3,759.4,0.5,759.4,8.0,10.0,20.0,13.6
10092,2017-02-24 14:00:00,22.4,754.9,758.9,-0.4,758.9,11.0,13.0,40.0,15.0
10093,2017-02-24 15:00:00,22.4,754.9,758.9,-0.4,758.9,11.0,13.0,40.0,15.0
10094,2017-02-24 16:00:00,22.4,754.9,758.9,-0.4,758.9,11.0,13.0,40.0,15.0
10095,2017-02-24 17:00:00,22.7,754.8,758.8,-0.1,758.8,7.0,9.0,40.0,14.8
10096,2017-02-24 18:00:00,22.7,754.8,758.8,-0.1,758.8,7.0,9.0,40.0,14.8
10097,2017-02-24 19:00:00,22.7,754.8,758.8,-0.1,758.8,7.0,9.0,40.0,14.8
10098,2017-02-24 20:00:00,18.0,756.4,760.5,1.6,760.5,5.0,6.0,40.0,15.3
10099,2017-02-24 21:00:00,18.0,756.4,760.5,1.6,760.5,5.0,6.0,40.0,15.3
10100,2017-02-24 22:00:00,18.0,756.4,760.5,1.6,760.5,5.0,6.0,40.0,15.3
10101,2017-02-24 23:00:00,18.5,758.4,762.5,2.0,762.5,1.0,2.0,20.0,15.7
10102,2017-02-25 00:00:00,18.5,758.4,762.5,2.0,762.5,1.0,2.0,20.0,15.7
10103,2017-02-25 01:00:00,18.5,758.4,762.5,2.0,762.5,1.0,2.0,20.0,15.7
10104,2017-02-25 02:00:00,20.1,758.5,762.6,0.1,762.6,3.0,4.0,20.0,15.6
10105,2017-02-25 03:00:00,20.1,758.5,762.6,0.1,762.6,3.0,4.0,20.0,15.6
10106,2017-02-25 04:00:00,20.1,758.5,762.6,0.1,762.6,3.0,4.0,20.0,15.6
10107,2017-02-25 05:00:00,17.7,759.3,763.3,0.8,763.3,5.0,6.0,20.0,12.8
10108,2017-02-25 06:00:00,17.7,759.3,763.3,0.8,763.3,5.0,6.0,20.0,12.8
10109,2017-02-25 07:00:00,17.7,759.3,763.3,0.8,763.3,5.0,6.0,20.0,12.8
10110,2017-02-25 08:00:00,18.6,761.0,765.1,1.7,765.1,4.0,6.0,30.0,11.3
10111,2017-02-25 09:00:00,18.6,761.0,765.1,1.7,765.1,4.0,6.0,30.0,11.3
10112,2017-02-25 10:00:00,18.6,761.0,765.1,1.7,765.1,4.0,6.0,30.0,11.3
10113,2017-02-25 11:00:00,21.5,762.2,766.3,1.2,766.3,8.0,11.0,40.0,8.4
10114,2017-02-25 12:00:00,21.5,762.2,766.3,1.2,766.3,8.0,11.0,40.0,8.4
10115,2017-02-25 13:00:00,21.5,762.2,766.3,1.2,766.3,8.0,11.0,40.0,8.4
10116,2017-02-25 14:00:00,22.3,762.2,766.3,0.0,766.3,9.0,11.0,40.0,8.5
10117,2017-02-25 15:00:00,22.3,762.2,766.3,0.0,766.3,9.0,11.0,40.0,8.5
10118,2017-02-25 16:00:00,22.3,762.2,766.3,0.0,766.3,9.0,11.0,40.0,8.5
10119,2017-02-25 17:00:00,20.1,762.1,766.2,-0.1,766.2,11.0,13.0,30.0,8.0
10120,2017-02-25 18:00:00,20.1,762.1,766.2,-0.1,766.2,11.0,13.0,30.0,8.0
10121,2017-02-25 19:00:00,20.1,762.1,766.2,-0.1,766.2,11.0,13.0,30.0,8.0
10122,2017-02-25 20:00:00,17.5,762.6,766.7,0.5,766.7,9.0,11.0,20.0,10.0
10123,2017-02-25 21:00:00,17.5,762.6,766.7,0.5,766.7,9.0,11.0,20.0,10.0
10124,2017-02-25 22:00:00,17.5,762.6,766.7,0.5,766.7,9.0,11.0,20.0,10.0
10125,2017-02-25 23:00:00,16.9,762.4,766.5,-0.2,766.5,8.0,11.0,20.0,10.6
10126,2017-02-26 00:00:00,16.9,762.4,766.5,-0.2,766.5,8.0,11.0,20.0,10.6
10127,2017-02-26 01:00:00,16.9,762.4,766.5,-0.2,766.5,8.0,11.0,20.0,10.6
10128,2017-02-26 02:00:00,17.3,761.8,766.0,-0.6,766.0,9.0,11.0,20.0,9.2
10129,2017-02-26 03:00:00,17.3,761.8,766.0,-0.6,766.0,9.0,11.0,20.0,9.2
10130,2017-02-26 04:00:00,17.3,761.8,766.0,-0.6,766.0,9.0,11.0,20.0,9.2
10131,2017-02-26 05:00:00,17.1,760.7,764.8,-1.1,764.8,10.0,12.0,20.0,9.7
10132,2017-02-26 06:00:00,17.1,760.7,764.8,-1.1,764.8,10.0,12.0,20.0,9.7
10133,2017-02-26 07:00:00,17.1,760.7,764.8,-1.1,764.8,10.0,12.0,20.0,9.7
10134,2017-02-26 08:00:00,18.8,760.5,764.5,-0.2,764.5,9.0,11.0,30.0,10.4
10135,2017-02-26 09:00:00,18.8,760.5,764.5,-0.2,764.5,9.0,11.0,30.0,10.4
10136,2017-02-26 10:00:00,18.8,760.5,764.5,-0.2,764.5,9.0,11.0,30.0,10.4
10137,2017-02-26 11:00:00,24.2,760.1,764.1,-0.4,764.1,10.0,13.0,30.0,10.2
10138,2017-02-26 12:00:00,24.2,760.1,764.1,-0.4,764.1,10.0,13.0,30.0,10.2
10139,2017-02-26 13:00:00,24.2,760.1,764.1,-0.4,764.1,10.0,13.0,30.0,10.2
10140,2017-02-26 14:00:00,25.4,759.3,763.3,-0.8,763.3,9.0,10.0,30.0,12.1
10141,2017-02-26 15:00:00,25.4,759.3,763.3,-0.8,763.3,9.0,10.0,30.0,12.1
10142,2017-02-26 16:00:00,25.4,759.3,763.3,-0.8,763.3,9.0,10.0,30.0,12.1
10143,2017-02-26 17:00:00,22.2,757.9,762.0,-1.4,762.0,11.0,12.0,40.0,11.8
10144,2017-02-26 18:00:00,22.2,757.9,762.0,-1.4,762.0,11.0,12.0,40.0,11.8
10145,2017-02-26 19:00:00,22.2,757.9,762.0,-1.4,762.0,11.0,12.0,40.0,11.8
10146,2017-02-26 20:00:00,19.1,757.6,761.6,-0.3,761.6,9.0,11.0,20.0,12.3
10147,2017-02-26 21:00:00,19.1,757.6,761.6,-0.3,761.6,9.0,11.0,20.0,12.3
10148,2017-02-26 22:00:00,19.1,757.6,761.6,-0.3,761.6,9.0,11.0,20.0,12.3
10149,2017-02-26 23:00:00,19.4,757.6,761.8,0.0,761.8,8.0,11.0,20.0,11.4
10150,2017-02-27 00:00:00,19.4,757.6,761.8,0.0,761.8,8.0,11.0,20.0,11.4
10151,2017-02-27 01:00:00,19.4,757.6,761.8,0.0,761.8,8.0,11.0,20.0,11.4
10152,2017-02-27 02:00:00,19.0,756.4,760.6,-1.2,760.6,8.0,10.0,20.0,10.3
10153,2017-02-27 03:00:00,19.0,756.4,760.6,-1.2,760.6,8.0,10.0,20.0,10.3
10154,2017-02-27 04:00:00,19.0,756.4,760.6,-1.2,760.6,8.0,10.0,20.0,10.3
10155,2017-02-27 05:00:00,19.2,754.9,759.0,-1.5,759.0,8.0,11.0,25.0,7.6
10156,2017-02-27 06:00:00,19.2,754.9,759.0,-1.5,759.0,8.0,11.0,25.0,7.6
10157,2017-02-27 07:00:00,19.2,754.9,759.0,-1.5,759.0,8.0,11.0,25.0,7.6
10158,2017-02-27 08:00:00,20.0,754.9,758.9,0.0,758.9,4.0,6.0,20.0,7.7
10159,2017-02-27 09:00:00,20.0,754.9,758.9,0.0,758.9,4.0,6.0,20.0,7.7
10160,2017-02-27 10:00:00,20.0,754.9,758.9,0.0,758.9,4.0,6.0,20.0,7.7
10161,2017-02-27 11:00:00,20.0,754.9,758.9,0.0,758.9,4.0,6.0,20.0,7.7
10162,2017-02-27 12:00:00,20.0,754.9,758.9,0.0,758.9,4.0,6.0,20.0,7.7
10163,2017-02-27 13:00:00,20.0,754.9,758.9,0.0,758.9,4.0,6.0,20.0,7.7
10164,2017-02-27 14:00:00,26.6,753.7,757.7,-0.003512219083875732,757.7,6.0,9.0,40.0,14.2
10165,2017-02-27 15:00:00,26.6,753.7,757.7,-0.003512219083875732,757.7,6.0,9.0,40.0,14.2
10166,2017-02-27 16:00:00,26.6,753.7,757.7,-0.003512219083875732,757.7,6.0,9.0,40.0,14.2
10167,2017-02-27 17:00:00,23.0,752.3,756.3,-1.4,756.3,7.0,8.0,40.0,14.1
10168,2017-02-27 18:00:00,23.0,752.3,756.3,-1.4,756.3,7.0,8.0,40.0,14.1
10169,2017-02-27 19:00:00,23.0,752.3,756.3,-1.4,756.3,7.0,8.0,40.0,14.1
10170,2017-02-27 20:00:00,19.0,751.9,755.9,-0.4,755.9,6.0,8.0,40.0,13.5
10171,2017-02-27 21:00:00,19.0,751.9,755.9,-0.4,755.9,6.0,8.0,40.0,13.5
10172,2017-02-27 22:00:00,19.0,751.9,755.9,-0.4,755.9,6.0,8.0,40.0,13.5
10173,2017-02-27 23:00:00,18.2,751.6,755.6,-0.3,755.6,6.0,8.0,20.0,13.3
10174,2017-02-28 00:00:00,18.2,751.6,755.6,-0.3,755.6,6.0,8.0,20.0,13.3
10175,2017-02-28 01:00:00,18.2,751.6,755.6,-0.3,755.6,6.0,8.0,20.0,13.3
10176,2017-02-28 02:00:00,17.7,750.4,754.5,-1.2,754.5,2.0,3.0,20.0,13.0
10177,2017-02-28 03:00:00,17.7,750.4,754.5,-1.2,754.5,2.0,3.0,20.0,13.0
10178,2017-02-28 04:00:00,17.7,750.4,754.5,-1.2,754.5,2.0,3.0,20.0,13.0
10179,2017-02-28 05:00:00,15.0,749.2,753.2,-1.2,753.2,1.0,1.0,20.0,11.4
10180,2017-02-28 06:00:00,15.0,749.2,753.2,-1.2,753.2,1.0,1.0,20.0,11.4
10181,2017-02-28 07:00:00,15.0,749.2,753.2,-1.2,753.2,1.0,1.0,20.0,11.4
10182,2017-02-28 08:00:00,18.0,750.5,754.6,1.3,754.6,2.0,5.0,2.0,13.1
10183,2017-02-28 09:00:00,18.0,750.5,754.6,1.3,754.6,2.0,5.0,2.0,13.1
10184,2017-02-28 10:00:00,18.0,750.5,754.6,1.3,754.6,2.0,5.0,2.0,13.1
10185,2017-02-28 11:00:00,23.9,752.2,756.3,1.7,756.3,5.0,7.0,20.0,13.5
10186,2017-02-28 12:00:00,23.9,752.2,756.3,1.7,756.3,5.0,7.0,20.0,13.5
10187,2017-02-28 13:00:00,23.9,752.2,756.3,1.7,756.3,5.0,7.0,20.0,13.5
10188,2017-02-28 14:00:00,26.4,752.4,756.3,0.2,756.3,5.0,7.0,20.0,16.8
10189,2017-02-28 15:00:00,26.4,752.4,756.3,0.2,756.3,5.0,7.0,20.0,16.8
10190,2017-02-28 16:00:00,26.4,752.4,756.3,0.2,756.3,5.0,7.0,20.0,16.8
10191,2017-02-28 17:00:00,25.1,753.4,757.3,1.0,757.3,10.0,11.0,20.0,16.8
10192,2017-02-28 18:00:00,25.1,753.4,757.3,1.0,757.3,10.0,11.0,20.0,16.8
10193,2017-02-28 19:00:00,25.1,753.4,757.3,1.0,757.3,10.0,11.0,20.0,16.8
