,Local time in Cape Town,T,Po,P,Pa,U,DD,Ff,ff10,Td
230,2019-01-10 16:00:00,21.9,762.0,766.1,-1.6,766.1,Wind blowing from the south,7.0,7.0,9.7
231,2019-01-10 17:00:00,20.8,761.2,765.4,-0.8,765.4,Wind blowing from the south-southwest,6.0,7.0,10.7
232,2019-01-10 18:00:00,20.8,761.2,765.4,-0.8,765.4,Wind blowing from the south-southwest,6.0,7.0,10.7
233,2019-01-10 19:00:00,20.8,761.2,765.4,-0.8,765.4,Wind blowing from the south-southwest,6.0,7.0,10.7
234,2019-01-10 20:00:00,16.5,760.6,764.8,-0.6,764.8,Wind blowing from the west-southwest,5.0,5.0,13.5
235,2019-01-10 21:00:00,16.5,760.6,764.8,-0.6,764.8,Wind blowing from the west-southwest,5.0,5.0,13.5
236,2019-01-10 22:00:00,16.5,760.6,764.8,-0.6,764.8,Wind blowing from the west-southwest,5.0,5.0,13.5
237,2019-01-10 23:00:00,16.0,760.1,764.2,-0.5,764.2,Wind blowing from the south-southwest,2.0,3.0,10.7
238,2019-01-11 00:00:00,16.0,760.1,764.2,-0.5,764.2,Wind blowing from the south-southwest,2.0,3.0,10.7
239,2019-01-11 01:00:00,16.0,760.1,764.2,-0.5,764.2,Wind blowing from the south-southwest,2.0,3.0,10.7
240,2019-01-11 02:00:00,15.9,757.9,762.0,-2.0,762.0,Wind blowing from the south-west,3.0,5.0,9.7
241,2019-01-11 03:00:00,15.9,757.9,762.0,-2.0,762.0,Wind blowing from the south-west,3.0,5.0,9.7
242,2019-01-11 04:00:00,15.9,757.9,762.0,-2.0,762.0,Wind blowing from the south-west,3.0,5.0,9.7
243,2019-01-11 05:00:00,10.5,756.4,760.6,-1.5,760.6,Wind blowing from the east-southeast,1.0,2.0,7.9
244,2019-01-11 06:00:00,10.5,756.4,760.6,-1.5,760.6,Wind blowing from the east-southeast,1.0,2.0,7.9
245,2019-01-11 07:00:00,10.5,756.4,760.6,-1.5,760.6,Wind blowing from the east-southeast,1.0,2.0,7.9
246,2019-01-11 08:00:00,17.7,756.7,760.9,0.3,760.9,Wind blowing from the east,1.0,2.0,10.5
247,2019-01-11 09:00:00,17.7,756.7,760.9,0.3,760.9,Wind blowing from the east,1.0,2.0,10.5
248,2019-01-11 10:00:00,17.7,756.7,760.9,0.3,760.9,Wind blowing from the east,1.0,2.0,10.5
249,2019-01-11 11:00:00,25.3,755.8,759.7,-0.9,759.7,Wind blowing from the south,3.0,4.0,9.0
250,2019-01-11 12:00:00,25.3,755.8,759.7,-0.9,759.7,Wind blowing from the south,3.0,4.0,9.0
251,2019-01-11 13:00:00,25.3,755.8,759.7,-0.9,759.7,Wind blowing from the south,3.0,4.0,9.0
252,2019-01-11 14:00:00,23.7,754.5,758.5,-1.3,758.5,Wind blowing from the west,2.0,3.0,10.2
253,2019-01-11 15:00:00,23.7,754.5,758.5,-1.3,758.5,Wind blowing from the west,2.0,3.0,10.2
254,2019-01-11 16:00:00,23.7,754.5,758.5,-1.3,758.5,Wind blowing from the west,2.0,3.0,10.2
255,2019-01-11 17:00:00,21.5,754.3,758.3,-0.2,758.3,Wind blowing from the north-northwest,4.0,5.0,11.744756225885645
256,2019-01-11 18:00:00,21.5,754.3,758.3,-0.2,758.3,Wind blowing from the north-northwest,4.0,5.0,11.744756225885645
257,2019-01-11 19:00:00,21.5,754.3,758.3,-0.2,758.3,Wind blowing from the north-northwest,4.0,5.0,11.744756225885645
258,2019-01-11 20:00:00,17.8,754.2,758.2,-0.1,758.2,Wind blowing from the north-west,7.0,6.926041261191125,10.1
259,2019-01-11 21:00:00,17.8,754.2,758.2,-0.1,758.2,Wind blowing from the north-west,7.0,6.926041261191125,10.1
260,2019-01-11 22:00:00,17.8,754.2,758.2,-0.1,758.2,Wind blowing from the north-west,7.0,6.926041261191125,10.1
261,2019-01-11 23:00:00,14.6,754.8,758.9,0.6,758.9,Wind blowing from the north,4.0,5.0,12.8
262,2019-01-12 00:00:00,14.6,754.8,758.9,0.6,758.9,Wind blowing from the north,4.0,5.0,12.8
263,2019-01-12 01:00:00,14.6,754.8,758.9,0.6,758.9,Wind blowing from the north,4.0,5.0,12.8
264,2019-01-12 02:00:00,17.0,759.7,763.8,-0.9,763.8,Wind blowing from the south,10.0,12.0,11.6
265,2019-01-12 03:00:00,17.0,759.7,763.8,-0.9,763.8,Wind blowing from the south,10.0,12.0,11.6
266,2019-01-12 04:00:00,17.0,759.7,763.8,-0.9,763.8,Wind blowing from the south,10.0,12.0,11.6
267,2019-01-12 05:00:00,16.7,758.8,762.9,-0.9,762.9,Wind blowing from the south,5.0,7.0,11.5
268,2019-01-12 06:00:00,16.7,758.8,762.9,-0.9,762.9,Wind blowing from the south,5.0,7.0,11.5
269,2019-01-12 07:00:00,16.7,758.8,762.9,-0.9,762.9,Wind blowing from the south,5.0,7.0,11.5
270,2019-01-12 08:00:00,20.2,758.2,762.2,-0.6,762.2,Wind blowing from the south,4.0,6.0,10.1
271,2019-01-12 09:00:00,20.2,758.2,762.2,-0.6,762.2,Wind blowing from the south,4.0,6.0,10.1
272,2019-01-12 10:00:00,20.2,758.2,762.2,-0.6,762.2,Wind blowing from the south,4.0,6.0,10.1
273,2019-01-12 11:00:00,22.1,758.0,762.1,-0.2,762.1,Wind blowing from the south-southwest,7.0,6.926041261191125,11.8
274,2019-01-12 12:00:00,22.1,758.0,762.1,-0.2,762.1,Wind blowing from the south-southwest,7.0,6.926041261191125,11.8
275,2019-01-12 13:00:00,22.1,758.0,762.1,-0.2,762.1,Wind blowing from the south-southwest,7.0,6.926041261191125,11.8
276,2019-01-12 14:00:00,22.2,757.3,761.2,-0.7,761.2,Wind blowing from the south,9.0,9.0,13.4
277,2019-01-12 15:00:00,22.2,757.3,761.2,-0.7,761.2,Wind blowing from the south,9.0,9.0,13.4
278,2019-01-12 16:00:00,22.2,757.3,761.2,-0.7,761.2,Wind blowing from the south,9.0,9.0,13.4
279,2019-01-12 17:00:00,20.9,756.1,760.2,-1.2,760.2,Wind blowing from the south-southwest,12.0,14.0,13.3
280,2019-01-12 18:00:00,20.9,756.1,760.2,-1.2,760.2,Wind blowing from the south-southwest,12.0,14.0,13.3
281,2019-01-12 19:00:00,20.9,756.1,760.2,-1.2,760.2,Wind blowing from the south-southwest,12.0,14.0,13.3
282,2019-01-12 20:00:00,18.8,755.8,759.9,-0.3,759.9,Wind blowing from the south-southwest,9.0,9.0,14.2
283,2019-01-12 21:00:00,18.8,755.8,759.9,-0.3,759.9,Wind blowing from the south-southwest,9.0,9.0,14.2
284,2019-01-12 22:00:00,18.8,755.8,759.9,-0.3,759.9,Wind blowing from the south-southwest,9.0,9.0,14.2
285,2019-01-12 23:00:00,19.0,754.5,758.5,-1.3,758.5,Wind blowing from the south,5.0,6.0,12.3
286,2019-01-13 00:00:00,19.0,754.5,758.5,-1.3,758.5,Wind blowing from the south,5.0,6.0,12.3
287,2019-01-13 01:00:00,19.0,754.5,758.5,-1.3,758.5,Wind blowing from the south,5.0,6.0,12.3
288,2019-01-13 02:00:00,17.3,754.2,758.2,0.2,758.2,Wind blowing from the north-northwest,4.0,9.0,15.0
289,2019-01-13 03:00:00,17.3,754.2,758.2,0.2,758.2,Wind blowing from the north-northwest,4.0,9.0,15.0
290,2019-01-13 04:00:00,17.3,754.2,758.2,0.2,758.2,Wind blowing from the north-northwest,4.0,9.0,15.0
291,2019-01-13 05:00:00,16.9,753.7,757.7,-0.5,757.7,Wind blowing from the north-northwest,5.0,6.0,16.5
292,2019-01-13 06:00:00,16.9,753.7,757.7,-0.5,757.7,Wind blowing from the north-northwest,5.0,6.0,16.5
293,2019-01-13 07:00:00,16.9,753.7,757.7,-0.5,757.7,Wind blowing from the north-northwest,5.0,6.0,16.5
294,2019-01-13 08:00:00,20.0,755.5,759.5,1.8,759.5,Wind blowing from the north-west,5.0,7.0,15.5
295,2019-01-13 09:00:00,20.0,755.5,759.5,1.8,759.5,Wind blowing from the north-west,5.0,7.0,15.5
296,2019-01-13 10:00:00,20.0,755.5,759.5,1.8,759.5,Wind blowing from the north-west,5.0,7.0,15.5
297,2019-01-13 11:00:00,20.0,755.5,759.5,0.0,759.5,Wind blowing from the north-west,5.0,10.0,15.5
298,2019-01-13 12:00:00,20.0,755.5,759.5,0.0,759.5,Wind blowing from the north-west,5.0,10.0,15.5
299,2019-01-13 13:00:00,20.0,755.5,759.5,0.0,759.5,Wind blowing from the north-west,5.0,10.0,15.5
300,2019-01-13 14:00:00,20.0,755.5,759.5,0.0,759.5,Wind blowing from the north-west,5.0,10.0,15.5
301,2019-01-13 15:00:00,20.0,755.5,759.5,0.0,759.5,Wind blowing from the north-west,5.0,10.0,15.5
302,2019-01-13 16:00:00,20.0,755.5,759.5,0.0,759.5,Wind blowing from the north-west,5.0,10.0,15.5
303,2019-01-13 17:00:00,22.8,755.4,759.4,-0.1,759.4,Wind blowing from the west-northwest,8.0,9.0,13.9
304,2019-01-13 18:00:00,22.8,755.4,759.4,-0.1,759.4,Wind blowing from the west-northwest,8.0,9.0,13.9
305,2019-01-13 19:00:00,22.8,755.4,759.4,-0.1,759.4,Wind blowing from the west-northwest,8.0,9.0,13.9
306,2019-01-13 20:00:00,20.2,756.1,760.3,0.7,760.3,Wind blowing from the south-southwest,5.0,6.0,12.4
307,2019-01-13 21:00:00,20.2,756.1,760.3,0.7,760.3,Wind blowing from the south-southwest,5.0,6.0,12.4
308,2019-01-13 22:00:00,20.2,756.1,760.3,0.7,760.3,Wind blowing from the south-southwest,5.0,6.0,12.4
309,2019-01-13 23:00:00,16.1,757.3,761.5,1.2,761.5,Wind blowing from the south-east,3.0,6.926041261191125,13.3
310,2019-01-14 00:00:00,16.1,757.3,761.5,1.2,761.5,Wind blowing from the south-east,3.0,6.926041261191125,13.3
311,2019-01-14 01:00:00,16.1,757.3,761.5,1.2,761.5,Wind blowing from the south-east,3.0,6.926041261191125,13.3
312,2019-01-14 02:00:00,15.5,756.9,761.0,-0.4,761.0,Wind blowing from the east,2.0,3.0,12.4
313,2019-01-14 03:00:00,15.5,756.9,761.0,-0.4,761.0,Wind blowing from the east,2.0,3.0,12.4
314,2019-01-14 04:00:00,15.5,756.9,761.0,-0.4,761.0,Wind blowing from the east,2.0,3.0,12.4
315,2019-01-14 05:00:00,14.7,756.1,760.3,-0.8,760.3,Wind blowing from the north-west,1.0,2.0,12.5
316,2019-01-14 06:00:00,14.7,756.1,760.3,-0.8,760.3,Wind blowing from the north-west,1.0,2.0,12.5
317,2019-01-14 07:00:00,14.7,756.1,760.3,-0.8,760.3,Wind blowing from the north-west,1.0,2.0,12.5
318,2019-01-14 08:00:00,14.7,756.1,760.3,0.0,760.3,Wind blowing from the north-west,1.0,3.0,12.5
319,2019-01-14 09:00:00,14.7,756.1,760.3,0.0,760.3,Wind blowing from the north-west,1.0,3.0,12.5
320,2019-01-14 10:00:00,14.7,756.1,760.3,0.0,760.3,Wind blowing from the north-west,1.0,3.0,12.5
321,2019-01-14 11:00:00,14.7,756.1,760.3,0.0,760.3,Wind blowing from the north-west,1.0,5.0,12.5
322,2019-01-14 12:00:00,14.7,756.1,760.3,0.0,760.3,Wind blowing from the north-west,1.0,5.0,12.5
323,2019-01-14 13:00:00,14.7,756.1,760.3,0.0,760.3,Wind blowing from the north-west,1.0,5.0,12.5
324,2019-01-14 14:00:00,23.2,756.7,760.8,0.6,760.8,Wind blowing from the west-northwest,6.0,7.0,11.3
325,2019-01-14 15:00:00,23.2,756.7,760.8,0.6,760.8,Wind blowing from the west-northwest,6.0,7.0,11.3
326,2019-01-14 16:00:00,23.2,756.7,760.8,0.6,760.8,Wind blowing from the west-northwest,6.0,7.0,11.3
327,2019-01-14 17:00:00,22.3,756.4,760.6,-0.3,760.6,Wind blowing from the north-northwest,5.0,8.0,12.4
328,2019-01-14 18:00:00,22.3,756.4,760.6,-0.3,760.6,Wind blowing from the north-northwest,5.0,8.0,12.4
329,2019-01-14 19:00:00,22.3,756.4,760.6,-0.3,760.6,Wind blowing from the north-northwest,5.0,8.0,12.4
330,2019-01-14 20:00:00,19.7,757.1,761.4,0.7,761.4,Wind blowing from the north,1.0,5.0,13.1
331,2019-01-14 21:00:00,19.7,757.1,761.4,0.7,761.4,Wind blowing from the north,1.0,5.0,13.1
332,2019-01-14 22:00:00,19.7,757.1,761.4,0.7,761.4,Wind blowing from the north,1.0,5.0,13.1
333,2019-01-14 23:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
334,2019-01-15 00:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
335,2019-01-15 01:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
336,2019-01-15 02:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
337,2019-01-15 03:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
338,2019-01-15 04:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
339,2019-01-15 05:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
340,2019-01-15 06:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
341,2019-01-15 07:00:00,19.7,757.1,761.2,0.0,761.2,Wind blowing from the north,1.0,2.0,13.1
342,2019-01-15 08:00:00,20.0,758.4,762.4,1.3,762.4,Wind blowing from the south-southwest,2.0,4.0,13.9
343,2019-01-15 09:00:00,20.0,758.4,762.4,1.3,762.4,Wind blowing from the south-southwest,2.0,4.0,13.9
344,2019-01-15 10:00:00,20.0,758.4,762.4,1.3,762.4,Wind blowing from the south-southwest,2.0,4.0,13.9
345,2019-01-15 11:00:00,24.3,758.4,762.4,0.0,762.4,Wind blowing from the south,5.0,9.0,13.6
346,2019-01-15 12:00:00,24.3,758.4,762.4,0.0,762.4,Wind blowing from the south,5.0,9.0,13.6
347,2019-01-15 13:00:00,24.3,758.4,762.4,0.0,762.4,Wind blowing from the south,5.0,9.0,13.6
348,2019-01-15 14:00:00,24.1,758.1,762.1,-0.3,762.1,Wind blowing from the south,8.0,11.0,15.0
349,2019-01-15 15:00:00,24.1,758.1,762.1,-0.3,762.1,Wind blowing from the south,8.0,11.0,15.0
350,2019-01-15 16:00:00,24.1,758.1,762.1,-0.3,762.1,Wind blowing from the south,8.0,11.0,15.0
351,2019-01-15 17:00:00,23.1,757.3,761.4,-0.8,761.4,Wind blowing from the south,11.0,13.0,13.9
352,2019-01-15 18:00:00,23.1,757.3,761.4,-0.8,761.4,Wind blowing from the south,11.0,13.0,13.9
353,2019-01-15 19:00:00,23.1,757.3,761.4,-0.8,761.4,Wind blowing from the south,11.0,13.0,13.9
354,2019-01-15 20:00:00,20.4,757.3,761.3,0.0,761.3,Wind blowing from the south,7.0,9.0,15.3
355,2019-01-15 21:00:00,20.4,757.3,761.3,0.0,761.3,Wind blowing from the south,7.0,9.0,15.3
356,2019-01-15 22:00:00,20.4,757.3,761.3,0.0,761.3,Wind blowing from the south,7.0,9.0,15.3
357,2019-01-15 23:00:00,20.5,757.1,761.2,-0.2,761.2,Wind blowing from the south-southeast,5.0,7.0,13.8
358,2019-01-16 00:00:00,20.5,757.1,761.2,-0.2,761.2,Wind blowing from the south-southeast,5.0,7.0,13.8
359,2019-01-16 01:00:00,20.5,757.1,761.2,-0.2,761.2,Wind blowing from the south-southeast,5.0,7.0,13.8
360,2019-01-16 02:00:00,18.9,756.2,760.3,-0.9,760.3,Wind blowing from the south-southwest,1.0,3.0,13.9
361,2019-01-16 03:00:00,18.9,756.2,760.3,-0.9,760.3,Wind blowing from the south-southwest,1.0,3.0,13.9
362,2019-01-16 04:00:00,18.9,756.2,760.3,-0.9,760.3,Wind blowing from the south-southwest,1.0,3.0,13.9
363,2019-01-16 05:00:00,15.3,755.5,759.7,-0.7,759.7,Wind blowing from the west,2.0,3.0,12.5
364,2019-01-16 06:00:00,15.3,755.5,759.7,-0.7,759.7,Wind blowing from the west,2.0,3.0,12.5
365,2019-01-16 07:00:00,15.3,755.5,759.7,-0.7,759.7,Wind blowing from the west,2.0,3.0,12.5
366,2019-01-16 08:00:00,22.1,756.1,760.1,0.6,760.1,Wind blowing from the south,3.0,4.0,13.3
367,2019-01-16 09:00:00,22.1,756.1,760.1,0.6,760.1,Wind blowing from the south,3.0,4.0,13.3
368,2019-01-16 10:00:00,22.1,756.1,760.1,0.6,760.1,Wind blowing from the south,3.0,4.0,13.3
369,2019-01-16 11:00:00,29.1,755.2,759.2,-0.9,759.2,Wind blowing from the south,7.0,9.0,14.2
370,2019-01-16 12:00:00,29.1,755.2,759.2,-0.9,759.2,Wind blowing from the south,7.0,9.0,14.2
371,2019-01-16 13:00:00,29.1,755.2,759.2,-0.9,759.2,Wind blowing from the south,7.0,9.0,14.2
372,2019-01-16 14:00:00,29.2,754.5,758.5,-0.7,758.5,Wind blowing from the south-west,8.0,10.0,15.5
373,2019-01-16 15:00:00,29.2,754.5,758.5,-0.7,758.5,Wind blowing from the south-west,8.0,10.0,15.5
374,2019-01-16 16:00:00,29.2,754.5,758.5,-0.7,758.5,Wind blowing from the south-west,8.0,10.0,15.5
375,2019-01-16 17:00:00,28.4,753.4,757.4,-1.1,757.4,Wind blowing from the south-southwest,6.0,8.0,16.6
376,2019-01-16 18:00:00,28.4,753.4,757.4,-1.1,757.4,Wind blowing from the south-southwest,6.0,8.0,16.6
377,2019-01-16 19:00:00,28.4,753.4,757.4,-1.1,757.4,Wind blowing from the south-southwest,6.0,8.0,16.6
378,2019-01-16 20:00:00,25.2,753.4,757.4,0.0,757.4,Wind blowing from the south-southeast,5.0,7.0,16.7
379,2019-01-16 21:00:00,25.2,753.4,757.4,0.0,757.4,Wind blowing from the south-southeast,5.0,7.0,16.7
380,2019-01-16 22:00:00,25.2,753.4,757.4,0.0,757.4,Wind blowing from the south-southeast,5.0,7.0,16.7
381,2019-01-16 23:00:00,22.5,753.9,757.9,0.5,757.9,Wind blowing from the west,3.0,4.0,16.7
382,2019-01-17 00:00:00,22.5,753.9,757.9,0.5,757.9,Wind blowing from the west,3.0,4.0,16.7
383,2019-01-17 01:00:00,22.5,753.9,757.9,0.5,757.9,Wind blowing from the west,3.0,4.0,16.7
384,2019-01-17 02:00:00,20.7,753.4,757.5,-0.5,757.5,Wind blowing from the west,2.0,3.0,16.4
385,2019-01-17 03:00:00,20.7,753.4,757.5,-0.5,757.5,Wind blowing from the west,2.0,3.0,16.4
386,2019-01-17 04:00:00,20.7,753.4,757.5,-0.5,757.5,Wind blowing from the west,2.0,3.0,16.4
387,2019-01-17 05:00:00,18.0,753.2,757.3,-0.2,757.3,Wind blowing from the west,2.0,3.0,15.8
388,2019-01-17 06:00:00,18.0,753.2,757.3,-0.2,757.3,Wind blowing from the west,2.0,3.0,15.8
389,2019-01-17 07:00:00,18.0,753.2,757.3,-0.2,757.3,Wind blowing from the west,2.0,3.0,15.8
390,2019-01-17 08:00:00,22.2,754.0,758.1,0.8,758.1,Wind blowing from the north-northwest,4.0,5.0,15.7
391,2019-01-17 09:00:00,22.2,754.0,758.1,0.8,758.1,Wind blowing from the north-northwest,4.0,5.0,15.7
392,2019-01-17 10:00:00,22.2,754.0,758.1,0.8,758.1,Wind blowing from the north-northwest,4.0,5.0,15.7
393,2019-01-17 11:00:00,24.0,754.6,758.6,0.6,758.6,Wind blowing from the north-northwest,7.0,11.0,14.9
394,2019-01-17 12:00:00,24.0,754.6,758.6,0.6,758.6,Wind blowing from the north-northwest,7.0,11.0,14.9
395,2019-01-17 13:00:00,24.0,754.6,758.6,0.6,758.6,Wind blowing from the north-northwest,7.0,11.0,14.9
396,2019-01-17 14:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,9.0,14.9
397,2019-01-17 15:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,9.0,14.9
398,2019-01-17 16:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,9.0,14.9
399,2019-01-17 17:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,7.0,14.9
400,2019-01-17 18:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,7.0,14.9
401,2019-01-17 19:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,7.0,14.9
402,2019-01-17 20:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,6.926041261191125,14.9
403,2019-01-17 21:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,6.926041261191125,14.9
404,2019-01-17 22:00:00,24.0,754.6,758.6,0.0,758.6,Wind blowing from the north-northwest,7.0,6.926041261191125,14.9
405,2019-01-17 23:00:00,19.6,754.7,758.8,0.1,758.8,Wind blowing from the south-west,1.0,4.0,17.8
406,2019-01-18 00:00:00,19.6,754.7,758.8,0.1,758.8,Wind blowing from the south-west,1.0,4.0,17.8
407,2019-01-18 01:00:00,19.6,754.7,758.8,0.1,758.8,Wind blowing from the south-west,1.0,4.0,17.8
408,2019-01-18 02:00:00,18.8,754.4,758.5,-0.3,758.5,Wind blowing from the north-northwest,3.0,4.0,18.6
409,2019-01-18 03:00:00,18.8,754.4,758.5,-0.3,758.5,Wind blowing from the north-northwest,3.0,4.0,18.6
410,2019-01-18 04:00:00,18.8,754.4,758.5,-0.3,758.5,Wind blowing from the north-northwest,3.0,4.0,18.6
411,2019-01-18 05:00:00,19.0,754.2,758.2,-0.2,758.2,Wind blowing from the north-west,5.0,5.0,15.6
412,2019-01-18 06:00:00,19.0,754.2,758.2,-0.2,758.2,Wind blowing from the north-west,5.0,5.0,15.6
413,2019-01-18 07:00:00,19.0,754.2,758.2,-0.2,758.2,Wind blowing from the north-west,5.0,5.0,15.6
414,2019-01-18 08:00:00,19.7,755.5,759.5,1.3,759.5,Wind blowing from the north-west,5.0,7.0,14.3
415,2019-01-18 09:00:00,19.7,755.5,759.5,1.3,759.5,Wind blowing from the north-west,5.0,7.0,14.3
416,2019-01-18 10:00:00,19.7,755.5,759.5,1.3,759.5,Wind blowing from the north-west,5.0,7.0,14.3
417,2019-01-18 11:00:00,21.2,756.3,760.3,0.8,760.3,Wind blowing from the north-west,9.0,11.0,14.1
418,2019-01-18 12:00:00,21.2,756.3,760.3,0.8,760.3,Wind blowing from the north-west,9.0,11.0,14.1
419,2019-01-18 13:00:00,21.2,756.3,760.3,0.8,760.3,Wind blowing from the north-west,9.0,11.0,14.1
420,2019-01-18 14:00:00,18.2,757.8,761.8,1.5,761.8,Wind blowing from the west-southwest,8.0,11.0,13.4
421,2019-01-18 15:00:00,18.2,757.8,761.8,1.5,761.8,Wind blowing from the west-southwest,8.0,11.0,13.4
422,2019-01-18 16:00:00,18.2,757.8,761.8,1.5,761.8,Wind blowing from the west-southwest,8.0,11.0,13.4
423,2019-01-18 17:00:00,20.2,758.4,762.4,0.6,762.4,Wind blowing from the south-west,7.0,10.0,8.4
424,2019-01-18 18:00:00,20.2,758.4,762.4,0.6,762.4,Wind blowing from the south-west,7.0,10.0,8.4
425,2019-01-18 19:00:00,20.2,758.4,762.4,0.6,762.4,Wind blowing from the south-west,7.0,10.0,8.4
426,2019-01-18 20:00:00,17.7,760.0,764.2,1.6,764.2,Wind blowing from the south-west,4.0,6.926041261191125,10.3
427,2019-01-18 21:00:00,17.7,760.0,764.2,1.6,764.2,Wind blowing from the south-west,4.0,6.926041261191125,10.3
428,2019-01-18 22:00:00,17.7,760.0,764.2,1.6,764.2,Wind blowing from the south-west,4.0,6.926041261191125,10.3
429,2019-01-18 23:00:00,16.3,762.1,766.3,2.1,766.3,Wind blowing from the south-west,3.0,4.0,9.9
430,2019-01-19 00:00:00,16.3,762.1,766.3,2.1,766.3,Wind blowing from the south-west,3.0,4.0,9.9
431,2019-01-19 01:00:00,16.3,762.1,766.3,2.1,766.3,Wind blowing from the south-west,3.0,4.0,9.9
432,2019-01-19 02:00:00,15.6,762.1,766.2,0.0,766.2,Wind blowing from the south-west,4.0,5.0,8.2
433,2019-01-19 03:00:00,15.6,762.1,766.2,0.0,766.2,Wind blowing from the south-west,4.0,5.0,8.2
434,2019-01-19 04:00:00,15.6,762.1,766.2,0.0,766.2,Wind blowing from the south-west,4.0,5.0,8.2
435,2019-01-19 05:00:00,14.6,762.1,766.3,0.0,766.3,Wind blowing from the south-southwest,3.0,5.0,8.0
436,2019-01-19 06:00:00,14.6,762.1,766.3,0.0,766.3,Wind blowing from the south-southwest,3.0,5.0,8.0
437,2019-01-19 07:00:00,14.6,762.1,766.3,0.0,766.3,Wind blowing from the south-southwest,3.0,5.0,8.0
438,2019-01-19 08:00:00,14.6,762.1,766.3,0.0,766.3,Wind blowing from the south-southwest,3.0,6.926041261191125,8.0
439,2019-01-19 09:00:00,14.6,762.1,766.3,0.0,766.3,Wind blowing from the south-southwest,3.0,6.926041261191125,8.0
440,2019-01-19 10:00:00,14.6,762.1,766.3,0.0,766.3,Wind blowing from the south-southwest,3.0,6.926041261191125,8.0
441,2019-01-19 11:00:00,20.9,764.3,768.4,2.2,768.4,Wind blowing from the south-southeast,4.0,6.0,6.9
442,2019-01-19 12:00:00,20.9,764.3,768.4,2.2,768.4,Wind blowing from the south-southeast,4.0,6.0,6.9
443,2019-01-19 13:00:00,20.9,764.3,768.4,2.2,768.4,Wind blowing from the south-southeast,4.0,6.0,6.9
444,2019-01-19 14:00:00,21.9,764.1,768.1,-0.2,768.1,Wind blowing from the south,7.0,10.0,6.3
445,2019-01-19 15:00:00,21.9,764.1,768.1,-0.2,768.1,Wind blowing from the south,7.0,10.0,6.3
446,2019-01-19 16:00:00,21.9,764.1,768.1,-0.2,768.1,Wind blowing from the south,7.0,10.0,6.3
447,2019-01-19 17:00:00,19.9,763.3,767.4,-0.8,767.4,Wind blowing from the south,12.0,13.0,8.0
448,2019-01-19 18:00:00,19.9,763.3,767.4,-0.8,767.4,Wind blowing from the south,12.0,13.0,8.0
449,2019-01-19 19:00:00,19.9,763.3,767.4,-0.8,767.4,Wind blowing from the south,12.0,13.0,8.0
450,2019-01-19 20:00:00,17.3,763.1,767.4,-0.2,767.4,Wind blowing from the south,10.0,12.0,9.0
451,2019-01-19 21:00:00,17.3,763.1,767.4,-0.2,767.4,Wind blowing from the south,10.0,12.0,9.0
